test_id,number,problem,choice_1,choice_2,choice_3,choice_4,choice_5,answer
KSAT_2022_09_고3_물리학Ⅱ,18,"[MultiModal] 그림과 같이 수평면 위의 점 p에서 발사된 물체 A는 수평면과 마찰이 없는 빗면을 따라 직선 운동을 하고, p에서 A의 운동 방향과 60°의 각을 이루며 발사된 물체 B는 수평면을 따라 직선 운동을 한 후 빗면을 따라 포물선 운동을 한다. p에서 A, B의 속력은 각각 v0이고, 수평면상에서 A, B에는 같은 크기의 일정한 힘이 운동 방향의 반대 방향으로 작용한다. A와 B가 각각 도달하는 최고점과 경계선 사이의 거리는 L0, L이다. A, B의 질량은 같고, 수평면과 빗면이 이루는 각은 30°이다.

L은? (단, 중력 가속도는 g이고, 물체의 크기와 공기 저항은 무시한다.)",L0 - v0^2 / 2g,L0 - v0^2 / 4g,L0 - v0^2 / 8g,L0 - v0^2 / 2g,L0 - v0^2 / 4g,2
KSAT_2022_09_고3_물리학Ⅱ,20,"[MultiModal] 그림과 같이 원점에서 물체 A, B를 x축과 각각 60°, 30°의 각을 이루며 속력 v로 동시에 발사하였다. xy 평면상에서 운동하는 A, B는 0 ≤ x < L에서 등속도 운동, L ≤ x ≤ 2L에서 등가속도 운동, x > 2L에서 등속도 운동을 하여 점 p에서 만난다. p에서 두 물체의 속력은 v로 같고 운동 방향은 서로 수직이다. A, B가 L ≤ x ≤ 2L을 지나는 데 걸린 시간은 서로 같다.

d는? (단, 물체의 크기는 무시한다.)",√(3) - 1 / 2 L,(1+2√(3)) / 2 L,(2√(3) - 2) L,(1+√(3)) / 3 L,(2-√(3)) / 3 L,5
KSAT_2025_06_고3_물리학Ⅰ,2,"[MultiModal]그림은 핵반응 I, II에 대해 학생 A, B, C가 대화하는 모습을 나타낸 것이다. 제시한 내용이 옳은 학생만을 있는 대로 고른 것은?",A,C,"A, B","A, C","B, C",4
KSAT_2025_06_고3_물리학Ⅰ,5,"[MultiModal]다음은 물질의 자성에 대한 실험이다. (실험 과정) (가) 질량이 같고 자화되지 않은 서로 다른 자성체 A, B, C를 준비한다. (나) 그림과 같이 A를 실에 매단 후 자석의 N극을 가까이 했을 때, A의 움직임을 관찰한다. (다) A를 B 또는 C로 바꾸어 (나)를 반복한다. (라) A, B, C를 자화되지 않은 상태로 만든다. (마) 자석의 극을 반대로 하여 (나), (다)를 수행한다. (바) 관찰 결과를 바탕으로 A, B, C가 자석으로부터 받는 힘의 크기와 방향을 화살표를 이용하여 비교한다. (실험 결과)에 대한 설명으로 옳은 것만을 <보기>에서 있는 대로 고른 것은? (단, 줄의 질량, 모든 마찰은 무시한다.) [3점]
<보기>
ㄱ.는 자석에 끌려가는 방향이다.
ㄴ.는 자석에서 밀려나는 방향이다.
ㄷ.는 자석에서 밀려나는 방향이다.",①,②,③,④,⑤,2
KSAT_2025_06_고3_물리학Ⅰ,6,"[MultiModal]그림 (가)는 물체 A가, (나)는 물체 B가 각각 마찰이 없는 수평면에서 속력 2m/s로 등속도 운동하여 정지해 있는 물체 C와 충돌한 후의 모습을 나타낸 것이다. A, B, C의 질량은 각각 1kg, 1kg, 3kg이다. (가)에서 A, C는 서로 반대 방향으로 각각 속력 1m/s, 2m/s로, (나)에서 한 덩어리가 된 B, C는 속력 v2로 등속도 운동한다. v2는? (단, A, C는 동일 직선상에서 운동한다.)",3/2,2/3,4/3,5/3,3/4,4
KSAT_2025_06_고3_물리학Ⅰ,14,"[MultiModal]그림은 열효율이 0.4인 열기관에서 일정량의 이상 기체가 상태 A→B→C→A를 따라 순환하는 동안 기체의 압력과 부피를 나타낸 것이다. A→B 과정은 등온 과정, B→C 과정은 부피가 일정한 과정, C→A 과정은 단열 과정이다. B→C 과정에서 기체가 방출하는 열량은 240J이다. 이에 대한 설명으로 옳은 것은?
① A→B 과정에서 기체가 흡수하는 열량은 360J이다.
② B→C 과정에서 기체는 외부에 일을 한다.
③ C→A 과정에서 기체의 온도는 낮아진다.
④ C→A 과정에서 기체가 외부로부터 받는 일은 240J이다.
⑤ 기체가 한 번 순환하는 동안 기체가 흡수하는 열량과 방출하는 열량은 같다.",A→B 과정에서 기체가 흡수하는 열량은 360J이다.,B→C 과정에서 기체는 외부에 일을 한다.,C→A 과정에서 기체의 온도는 낮아진다.,C→A 과정에서 기체가 외부로부터 받는 일은 240J이다.,기체가 한 번 순환하는 동안 기체가 흡수하는 열량과 방출하는 열량은 같다.,4
KSAT_2025_06_고3_물리학Ⅰ,16,"[MultiModal]그림과 같이 수평면에 놓인 질량이 M인 수레 위에 추 A와 B 중 하나를 올려놓고 다른 하나는 수레에 연결된 실에 매단다. 표는 출발선에 가만히 놓은 수레가 등가속도 직선 운동하여 기준선을 지날 때까지 걸린 시간 t와 A의 역학적 에너지 변화량의 크기를 나타낸 것이다. A, B의 질량은 각각 mA, mB이다. M/mB는? (단, 실의 질량, 모든 마찰과 공기 저항은 무시한다.) [3점]",4/9,1/9,5/9,1/3,2/9,2
KSAT_2025_06_고3_물리학Ⅰ,18,"[MultiModal]그림 (가)와 같이 한 변의 길이가 3d인 직사각형 금속 고리가 xy평면에서 +x방향으로 등속도 운동하며 균일한 자기장 영역 I, II, III을 지난다. 그림 (나)는 금속 고리의 점 p에 흐르는 유도 전류의 세기 I를 p의 위치에 따라 나타낸 것이다. I, II, III에서 자기장의 방향은 xy평면에 수직이다. II, III에서 자기장의 세기와 방향을 나타낸 것으로 가장 적절한 것은? [3점]",1번 이미지,2번 이미지,3번 이미지,4번 이미지,5번 이미지,5
KSAT_2024_09_고3_화학Ⅰ,3,"[MultiModal] 그림은 용기에 SiH4(g)와 HBr(g)를 넣고 반응을 완결시켰을 때, 반응 전과 후 용기에 존재하는 물질을 나타낸 것이다.
SiH4(g) 64g HBr(g) (반응 전)
SiBr4(g) H2(g) xg (반응 후)
x는? (단, H, Si의 원자량은 각각 1, 28이다.)",12,16,24,28,32,2
KSAT_2024_09_고3_화학Ⅰ,9,"[MultiModal] 다음은 원소 X, Y와 관련된 산화 환원 반응에 대한 자료이다. X와 Y의 산화물에서 산소(O)의 산화수는 -2이다.
○ 화학 반응식 :
aXO2 + bYO3^- + cH2O -> aXOm + bYO4^- + dOH^-
(a~d는 반응 계수)
○ (생성물에서 X의 산화수) / (반응물에서 Y의 산화수) = 1 이다.
(b+c) / (a+d)는? (단, X와 Y는 임의의 원소 기호이다.)",5/2,5/3,5/4,5,5/9,3
KSAT_2024_09_고3_화학Ⅰ,14,"[MultiModal] 다음은 자연계에 존재하는 원소 X와 Y에 대한 자료이다.
○ X와 Y의 동위 원소에 대한 자료와 평균 원자량
[표] 원소: X, Y
동위 원소: X: 8m-n, 8m+n; Y: 4m+3n, 5m-3n
원자량: X: 8m-n, 8m+n; Y: 4m+3n, 5m-3n
존재 비율(%): X: 70, 30; Y: a, b
평균 원자량: X: 8m - (n/2); Y: 4m + (7n/2)
○ XY2의 화학식량은 134.6이고, a+b=100이다.
a / (m+n)는? (단, X와 Y는 임의의 원소 기호이다.)",25/3,15/2,25/4,45,25/9,1
KSAT_2024_09_고3_화학Ⅰ,18,"[MultiModal] 다음은 t℃, 1기압에서 실린더 (가)와 (나)에 들어 있는 기체에 대한 자료이다.
[표] 피스톤 (가) X2aY2b(g) nmol, XY2(g) 2nmol, X3aY2b(g) 3mol; (나) X2aY3b(g) 14V L, 11V L
○ (가)와 (나)에서 Y의 질량은 같다.
○ (X 원자 수) / (전체 원자 수) = 11/39 이다.
○ (나)에서 XY2b(g)와 X3aY2b(g)의 질량은 같다.
X의 원자량 / Y의 원자량은? (단, X와 Y는 임의의 원소 기호이다.)",28,24,12,7,6,2
KSAT_2024_09_고3_화학Ⅰ,19,"[MultiModal] 표는 x M H2A(aq)과 y M NaOH(aq)의 부피를 달리하여 혼합한 용액 (가)~(다)에 대한 자료이다.
[표] 혼합 용액: (가) x M H2A(aq) 10 mL, y M NaOH(aq) 30 mL, 액성 염기성, A2-의 양(mol) (상댓값) 3, 모든 이온의 양(mol) (상댓값) a
(나) x M H2A(aq) 20 mL, y M NaOH(aq) 20 mL, 액성 중성, A2-의 양(mol) (상댓값) 8, 모든 이온의 양(mol) (상댓값) b
(다) x M H2A(aq) 30 mL, y M NaOH(aq) 10 mL, 액성 산성, A2-의 양(mol) (상댓값) -, 모든 이온의 양(mol) (상댓값) -
a/b는? (단, 수용액에서 H2A는 H+과 A2-으로 모두 이온화되고, 물의 자동 이온화는 무시한다.)",1/12,3/16,3/2,16/3,5/12,5
KSAT_2024_09_고3_화학Ⅰ,20,"[MultiModal] 다음은 A(g)와 B(g)가 반응하여 C(g)를 생성하는 반응의 화학 반응식이다.
2A(g)+B(g) -> 2C(g)
그림 (가)는 t℃, 1기압에서 실린더에 A(g)와 B(g)를 넣은 것을, (나)는 (가)의 실린더에서 반응을 완결시킨 것을, (다)는 (나)의 실린더에 A(g)를 추가하여 반응을 완결시킨 것을 나타낸 것이다.
(가)와 (나)에서 실린더 속 전체 기체의 밀도(g/L)는 각각 w/4, 3w/6V 이다.
[그림] 피스톤, (가) A(g), B(g) 1.5w g, 4V L; (나) C(g) 6V L; (다) A(g) 추가, A(g) 3wg, C(g)
A의 분자량 / C의 분자량은? (단, 실린더 속 기체의 온도와 압력은 일정하다.)",6/5,8/5,2,12/5,5/4,1
KSAT_2022_04_고3_물리학Ⅱ,1,"[MultiModal]그림은 xy평면에 놓인 물체 A에 xy평면과 나란한 방향으로 힘 F₁, F₂만이 작용하는 것을 나타낸 것이다. A에 작용하는 알짜힘을 나타낸 것으로 가장 적절한 것은? (단, 모눈 간격은 1N이고, A의 크기는 무시한다.)",1번 이미지,2번 이미지,3번 이미지,4번 이미지,5번 이미지,2
KSAT_2022_04_고3_물리학Ⅱ,3,"[MultiModal]그림과 같이 물체 A와 실로 연결된 물체 B에 수평 방향으로 크기가 F인 힘을 작용하였더니 A와 B가 정지해 있다. A, B의 질량은 m으로 같고, 빗면이 수평면과 이루는 각은 30°이다. F는? (단, 중력 가속도는 g이고, 실의 질량, 마찰은 무시한다.)",1/2 mg,1/√3 mg,1/3 mg,√3 mg,2 mg,2
KSAT_2022_04_고3_물리학Ⅱ,4,"[MultiModal]그림은 탈출 속력이 빛의 속력보다 큰 천체 P 주위에서 빛이 휘어지는 현상에 대해 학생 A, B, C가 대화하는 모습을 나타낸 것이다. 제시한 내용이 옳은 학생만을 있는 대로 고른 것은?
학생 B: P 주위의 시공간은 휘어져 있어.
학생 C: 이 현상은 일반 상대성 이론으로 설명할 수 있어.
학생 A: P는 블랙홀이야.",A,C,"A, B","B, C","A, B, C",5
KSAT_2022_04_고3_물리학Ⅱ,5,"[MultiModal]그림은 일정량의 이상 기체의 상태가 A→B를 따라 변할 때 기체의 압력과 부피를 나타낸 것이다. A→B 과정에서 기체의 압력은 일정하고 기체가 흡수한 열량은 105J이다. A→B 과정에서 기체의 내부 에너지 증가량은? (단, 열의 일당량은 4.2J/cal이다.)",5cal,10cal,15cal,20cal,25cal,3
KSAT_2022_04_고3_물리학Ⅱ,8,"[MultiModal]그림과 같이 물체 A를 수평면의 점 p에서 수평면에 대해 45° 방향으로 속력 30m/s로 던진 순간, 물체 B를 높이 30m인 점 q에서 수평면에 대해 45° 방향으로 던졌다. A, B는 각각 포물선 운동하여 점 r에 동시에 도달한다. p에서 r까지 A의 수평 이동 거리는 q에서 r까지 B의 수평 이동 거리의 2배이다. r의 높이는? (단, 중력 가속도는 10m/s²이고, 물체의 크기는 무시한다.)",16m,18m,20m,22m,24m,3
KSAT_2022_04_고3_물리학Ⅱ,9,"[MultiModal]그림과 같이 실에 매달린 물체가 원기둥의 안쪽면을 따라 반지름이 r인 등속 원운동을 한다. 실이 연직 방향과 이루는 각은 45°이다. 물체에 작용하는 구심력의 크기는 원기둥이 물체에 작용하는 힘의 크기의 3배이다. 물체의 속력은? (단, 중력 가속도는 g이고, 물체의 크기, 실의 질량, 마찰은 무시한다.)",√(3gr/2),√(2gr),√(5gr/2),√(3gr),√(7gr/2),1
KSAT_2022_04_고3_물리학Ⅱ,10,"[MultiModal]그림과 같이 공전 주기가 T인 위성이 행성을 한 초점으로 하는 타원 궤도를 따라 운동한다. 점 a, c는 각각 위성이 행성의 중심으로부터 가장 가까운 점과 가장 먼 점이고, 점 b는 타원 궤도상의 점이다. 표는 a에서 b까지, b에서 c까지 위성이 이동하는 데 걸린 시간과 위성과 행성의 중심을 연결한 직선이 쓸고 지나가는 면적을 나타낸 것이다. ㉠, ㉡으로 옳은 것은?","T/2, S","T/2, S/2","T/3, S","T/4, S","T, S",4
KSAT_2022_04_고3_물리학Ⅱ,14,"[MultiModal]그림 (가)와 같이 수평면에서 x=0에 정지해 있던 물체에 +x방향으로 힘 F를 작용하였더니 물체가 직선 운동한다. 그림 (나)는 F의 크기를 물체의 위치에 따라 나타낸 것이다. x=3d에서 물체의 운동 에너지는 3E이다. x=2d에서 물체의 운동 에너지는? (단, 마찰과 공기 저항은 무시한다.)",E,3/2 E,2E,5/2 E,3E,2
KSAT_2022_04_고3_물리학Ⅱ,15,"[MultiModal]그림과 같이 높이가 2L인 점 p에서 수평 방향으로 던져진 물체가 포물선 운동하여 점 q, r를 지나 수평면상의 점 s에 도달한다. r의 높이는 L이고, p에서 q까지, q에서 s까지 물체의 수평 이동 거리는 L로 같다. q의 높이 H와 p에서 r까지 물체의 수평 이동 거리 D는? (단, 물체의 크기는 무시한다.)","H=L, D=√2L","H=L, D=√3L","H=L/2, D=√2L","H=L/2, D=√3L","H=L/3, D=√2L",1
KSAT_2022_04_고3_물리학Ⅱ,17,"[MultiModal]그림과 같이 막대 A, B를 실로 연결하고 B의 오른쪽 끝에서 2L만큼 떨어진 지점에 추를 올려 놓았더니 A, B가 수평을 이루며 정지해 있다. A, B는 질량이 각각 m, 2m이고 길이가 각각 4L, 6L이다. A의 오른쪽 끝에 연결된 실이 연직 방향과 이루는 각은 60°이다. 추의 질량은? (단, 막대의 밀도는 균일하고, 막대의 두께와 폭, 추의 크기, 실의 질량, 마찰은 무시한다.)",m,2m,3m,4m,5m,2
KSAT_2022_04_고3_물리학Ⅱ,19,"[MultiModal]그림과 같이 점전하 A, B, C가 각각 xy평면에 고정되어 있다. A, B의 전하량은 각각 +2q, -q이다. 원점 O에서 전기장의 방향이 x축과 이루는 각은 45°이다. C의 전하량은?",-9q,-6q,+6q,+9q,+12q,4
KSAT_2022_04_고3_물리학Ⅱ,20,"[MultiModal]그림과 같이 높이가 8h인 지점에서 가만히 놓은 물체가 궤도를 따라 운동하여 마찰이 있는 구간 I, II를 지나 높이가 4h인 지점에서 정지한다. 물체는 I, II에서 각각 등가속도 직선 운동하고, I에서 운동하는 데 걸린 시간은 II에서 운동하는 데 걸린 시간의 2배이다. 물체가 I과 II에서 이동한 거리는 같고, I의 끝점과 II의 시작점은 높이가 같다. 물체가 I, II를 운동하는 동안 물체에 작용하는 알짜힘의 크기를 각각 F₁, F₂라 할 때, F₁/F₂는? (단, 물체의 크기, 공기 저항, 마찰 구간 외의 마찰은 무시한다.)",2/7,3/7,4/7,5/7,6/7,2
KSAT_2021_03_고3_물리학Ⅰ,3,"[MultiModal] 그림은 xy 평면에 수직인 방향의 자기장 영역에서 정사각형 금속 고리 A, B, C가 각각 +x 방향, -y 방향, +y 방향으로 직선 운동하고 있는 순간의 모습을 나타낸 것이다. 자기장 영역에서 자기장은 일정하고 균일하다.
--- 유도 전류가 흐르는 고리만을 있는 대로 고른 것은? (단, A, B, C 사이의 상호 작용은 무시한다.)",A,B,"A, C","B, C","A, B, C",1
KSAT_2021_03_고3_물리학Ⅰ,7,"[MultiModal] 그림은 점 P에 정지해 있던 물체가 일정한 알짜힘을 받아 점 Q까지 직선 운동하는 모습을 나타낸 것이다.
--- 물체가 P에서 Q까지 가는 데 걸리는 시간을 물체의 질량에 따라 나타낸 그래프로 가장 적절한 것은? (단, 물체의 크기는 무시한다.)",1번 그래프,2번 그래프,3번 그래프,4번 그래프,5번 그래프,2
KSAT_2021_03_고3_물리학Ⅰ,10,"[MultiModal] 그림은 수평면에서 충돌하는 물체 A, B의 속도를 시간에 따라 나타낸 것이다. A의 운동 방향은 B와 충돌하기 전과 후가 서로 반대이다. A의 질량은 2kg이다.
--- B의 질량은? (단, 물체의 크기, 모든 마찰과 공기 저항은 무시한다.)",2 kg,4 kg,6 kg,8 kg,10 kg,4
KSAT_2021_03_고3_물리학Ⅰ,14,"[MultiModal] 그림 (가)는 원형 도선 P와 무한히 긴 직선 도선 Q가 xy 평면에 고정되어 있는 모습을, (나)는 (가)에서 Q만 옮겨 고정시킨 모습을 나타낸 것이다. P, Q에는 각각 화살표 방향으로 세기가 일정한 전류가 흐른다. (가), (나)의 원점 0에서 자기장의 세기는 같고 방향은 반대이다.
--- (가)의 O에서 P, Q의 전류에 의한 자기장의 세기를 각각 B_p, B_q라고 할 때 B_q / B_p는? (단, 지구 자기장은 무시한다.)",4/3,3/2,8/5,5/3,7/4,1
KSAT_2021_03_고3_물리학Ⅰ,20,"[MultiModal] 그림 (가)와 같이 수평면에서 용수철 A, B가 양쪽에 수평으로 연결되어 있는 물체를 손으로 잡아 정지시켰다. A, B의 용수철 상수는 각각 100 N/m, 200 N/m이고, A의 늘어난 길이는 0.3 m이며, B의 탄성 퍼텐셜 에너지는 0이다. 그림 (나)와 같이 (가)에서 손을 가만히 놓았더니 물체가 직선 운동을 하다가 처음으로 정지한 순간 B의 늘어난 길이는 L이다.
--- L은? (단, 물체의 크기, 용수철의 질량, 모든 마찰과 공기 저항은 무시한다.)",0.05 m,0.1 m,0.15 m,0.2 m,0.3 m,4
KSAT_2024_06_고3_화학Ⅰ,2,"다음은 학생 A가 세운 가설과 탐구 과정이다.

[가설]
○ 금속 결합 물질과 이온 결합 물질은 고체 상태에서의 전기 전도성 유무에 따라 구분된다.

[탐구 과정]
(가) 고체 상태의 금속 결합 물질 X와 이온 결합 물질 Y를 준비한다.
(나) 전기 전도성 측정 장치를 이용하여 고체 상태 X와 Y의 전기 전도성 유무를 각각 확인한다.

다음 중 학생 A가 세운 가설을 검증하기 위하여 탐구 과정에서 사용할 X와 Y로 가장 적절한 것은?","X: Cu, Y: Mg","X: Cu, Y: H₂O","X: Cu, Y: LiF","X: CO₂, Y: H₂O","X: H₂O, Y: LiF",3
